#Digilent WaveForms Oscilloscope Acquisition
#Device Name: EExplorer
#Serial Number: SN:210151A2B84A
#Date Time: 2021-01-27 12:02:24.315
#Sample rate: 2000Hz
#Samples: 16384
#Trigger: Source: Channel 1 Type: Edge Condition: Rising Level: 0 V Hyst.: Auto HoldOff: 0 s
#Channel 1: Range: 1 V/div Offset: 0 V Attenuation: 1 X
#Channel 2: Range: 1 V/div Offset: 0 V Attenuation: 1 X
#Channel 4: Range: 1 V/div Offset: 0 V Attenuation: 1 X
#Power Supplies: ON
#Fixed Supply: ON
#Voltage: 3.3 V Readback: 3.39 V
#Positive Supply: ON
#Voltage: 3.7 V Readback: 3.703 V
#Current: 40 mA Readback: 18 mA
#Negative Supply: ON
#Voltage: -3.7 V Readback: -3.334 V
#Current: -40 mA Readback: 0 A
#Reference 1: ON
#Voltage: 0 V
#Reference 2: ON
#Voltage: 0 V

Time (s),Channel 1 (V),Channel 2 (V),Channel 4 (V)
-4.096,0.5796033030867573,-0.2204394488182027,0.05262739204666587
-4.0955,0.5582629533714115,-0.05089323433567794,0.04204431463582637
-4.095,0.4835717293675553,0.1504428953628213,0.0420443146357975
-4.0945,0.4195506802215176,0.3305857482505039,0.0208781598141185
-4.094,0.3982103305061718,0.425955493896924,-0.0214541498292395
-4.0935,0.248827882498081,0.02328323450007003,-0.05320338206182537
-4.093,-0.3166913849585846,-0.6125150698093976,-0.05320338206182537
-4.0925,-0.9462317015612878,-1.13175035166213,-0.04262030465098588
-4.092,-1.373038695869195,-1.205926820498562,-0.07436953688350438
-4.0915,-1.405049220442214,-0.9728007755850904,-0.05320338206182537
-4.091,-0.9248913518464952,-0.4535654937318862,-0.04262030465097626
-4.0905,-0.391382608962004,0.03387987290609521,-0.04262030465097626
-4.09,0.00341386077189465,0.3411823866556712,-0.04262030465097626
-4.0895,0.2381577076409128,0.4683420475176805,-0.05320338206182537
-4.089,0.3448594562176421,0.4577454091125227,-0.05320338206182537
-4.0885,0.3768699807907871,0.3623756634660061,-0.05320338206182537
-4.088,0.3661998059331045,0.2352160026039969,-0.09553569170522189
-4.0875,0.3448594562177586,0.09745970333694559,-0.1378680013485799
-4.087,0.3021787567869795,-0.01910331912009855,-0.1378680013486087
-4.0865,0.2701682322139607,-0.1038764263613609,-0.1272849239377692
-4.086,0.2488278824986148,-0.1674562567923077,-0.1061187691160903
-4.0855,0.04609456020203324,-0.01910331911950101,-0.053203382061835
-4.085,-0.6047861061160158,0.55311515475902,-0.0637864594726745
-4.0845,-1.170305373572682,1.061753798206594,-0.053203382061835
-4.084,-1.533091318734503,0.860417668508384,-0.02145414982928762
-4.0835,-1.639793067311232,0.3199891098453364,-0.03203722724012713
-4.083,-1.191645723288561,-0.1356663415768632,-0.03203722724012713
-4.0825,-0.5941159312578772,-0.4747587705423367,-0.0320372272401175
