#Digilent WaveForms Oscilloscope Acquisition
#Device Name: EExplorer
#Serial Number: SN:210151A2B84A
#Date Time: 2020-11-26 10:57:02.553
#Sample rate: 2000Hz
#Samples: 16384
#Trigger: Source: Channel 1 Type: Edge Condition: Rising Level: 0 V Hyst.: Auto HoldOff: 0 s
#Channel 1: Range: 1 V/div Offset: 0 V Attenuation: 1 X
#Channel 2: Range: 1 V/div Offset: 0 V Attenuation: 1 X
#Power Supplies: ON
#Fixed Supply: ON
#Voltage: 3.3 V Readback: 3.325 V
#Positive Supply: ON
#Voltage: 3.7 V Readback: 3.712 V
#Current: 500 mA Readback: 19 mA
#Negative Supply: ON
#Voltage: -3.7 V Readback: -3.706 V
#Current: -500 mA Readback: -9 mA
#Reference 1: ON
#Voltage: 0 V
#Reference 2: ON
#Voltage: 0 V

Time (s),Channel 1 (V),Channel 2 (V)
-4.096,0.6436243522328531,-0.008506680714854012
-4.0955,0.6329541773751802,0.3305857482501954
-4.095,1.123782220828582,0.9981739677766881
-4.0945,1.134452395686255,1.697552102517103
-4.094,0.3128489316454385,1.422039503983
-4.0935,-0.6794773301206094,0.4683420475167649
-4.093,-1.575772018165136,-0.5383386009732256
-4.0925,-2.312014083344569,-1.216523458903325
-4.092,-2.504077230783177,-1.513229334248562
-4.0915,-2.119950935906951,-1.439052865412457
-4.091,-1.127624674142465,-1.078767159636765
-4.0905,-0.3166913849580896,-0.6972881770505059
-4.09,0.2274875327832301,-0.4429688553267188
-4.0895,0.4942419042252961,-0.2310360872233701
-4.089,0.5582629533713339,0.2564092794138885
-4.0885,0.5369226036560266,0.8074344764830383
-4.088,0.4835717293676135,1.210106735879401
-4.0875,0.4302208550792488,1.273686566310348
-4.087,0.05676473505962855,0.9557874141554499
-4.0865,-0.690147504977477,1.029963882991555
-4.086,-1.170305373572759,0.7862411996729251
-4.0855,-1.351698346153587,-0.07208651114642722
-4.085,-1.116954499284783,-0.6972881770507372
-4.0845,-0.5300948821127711,-0.8138511995074729
-4.084,0.02475421048763841,-0.7502713690765455
-4.0835,0.4408910299368829,-0.718481453861072
-4.083,0.6863050516635838,-0.7714646458869092
-4.0825,0.7823366253827372,-0.8880276683438569
-4.082,0.79300680024041,-1.004590690800593
-4.0815,0.942389248247967,-1.142346990067769
-4.081,1.081101521397715,-1.131750351662612
-4.0805,0.9850699476786977,-0.8244478379127463
-4.08,0.825017324813458,-0.4429688553267188
-4.0795,0.6863050516637099,-0.0826831495513537
-4.079,0.611613827660106,0.2564092794148522
-4.0785,0.942389248247967,0.8286277532933731
-4.078,1.347855892839539,1.602182356869892
-4.0775,0.6222840025165077,2.227384022775436
-4.077,-0.4554036581084589,2.184997469154805
-4.0765,-1.437059745014369,1.051157159802921
-4.076,-2.237322859341702,-0.1992461720086485
-4.0755,-2.504077230783526,-1.05757388282643
-4.075,-2.3973754822067,-1.417859588602123
-4.0745,-1.522421143875888,-1.301296566144963
-4.074,-0.6047861061160158,-0.9516074987747555
-4.0735,0.05676473506030786,-0.6019184314042303
-4.073,0.4195506802211877,-0.4005823017062321
-4.0725,0.5582629533713921,-0.06148987274069118
-4.072,0.5582629533713921,0.4471487707073456
-4.0715,0.5155822539407002,0.9239974989394464
-4.071,0.4729015545097174,1.125333628637821
-4.0705,0.2381577076409128,0.8604176685088755
-4.07,-0.5194247072538658,0.6590815388108773
-4.0695,-1.277007122150498,1.029963882991265
-4.069,-1.799845690176472,0.7120647308365314
-4.0685,-1.650463242168915,0.07626642652648545
-4.068,-1.031593100422642,-0.2946159176545578
-4.0675,-0.2846808603855366,-0.4959520473525559
-4.067,0.291508581929326,-0.5913217929990628
-4.0665,0.6649647019483736,-0.7290780922663551
-4.066,0.8356874996711408,-0.8562377531282487
-4.0655,0.8676980242441885,-0.9092209451540858
-4.065,0.9103787236748804,-0.9939940523953481
-4.0645,1.102441871113207,-1.068170521231597
-4.064,1.038420821967111,-0.8456411147230812
-4.0635,0.8783681991020168,-0.5065486857580318
-4.063,0.7289857510942173,-0.1462629799817415
-4.0625,0.6222840025174878,0.1716361721729923
-4.062,0.7503261008095631,0.6484849004050932
-4.0615,1.337185717981924,1.400846227172858
-4.061,1.006410297394063,1.888291593810116
-4.0605,0.05676473506030786,1.316073119931075
-4.06,-0.9675720512780215,0.3199891098444786
-4.0595,-1.842526389607202,-0.6231117082145651
-4.059,-2.450726356495113,-1.174136905283272
-4.0585,-2.472066706210458,-1.354279758170954
-4.058,-1.810515865034154,-1.184733543688439
-4.0575,-0.839529952985034,-0.8138511995075789
-4.057,-0.1032878878056013,-0.4641621321373716
-4.0565,0.3448594562177392,-0.2840192792492073
-4.056,0.5369226036560266,-0.05089323433552374
-4.0555,0.5582629533713727,0.4471487707068926
-4.055,0.5155822539406129,0.945190775750504
-4.0545,0.4622313796522482,1.263089927905238
-4.054,0.3661998059331918,1.241896651094922
-4.0535,-0.2206598112401493,0.97698069096591
-4.053,-0.9995825758502737,1.188913459069066
-4.0525,-1.479740444445993,0.8180311148882058
-4.052,-1.597112367880142,0.002089957689908642
-4.0515,-1.202315898146244,-0.4429688553267188
-4.051,-0.4874141826815069,-0.5489352393783931
-4.0505,0.1527963087788693,-0.6654982618351288
-4.05,0.5689331282290746,-0.8350444763179138
-4.0495,0.79300680024041,-0.9410108603695881
-4.049,0.8570278493864478,-1.02578396761085
-4.0485,0.8676980242443438,-1.099960436447215
-4.048,1.038420821967111,-1.227120097309109
-4.0475,1.038420821967111,-1.089363798042057
-4.047,0.8997085488171006,-0.7502713690762177
