#Digilent WaveForms Oscilloscope Acquisition
#Device Name: EExplorer
#Serial Number: SN:210151A2B84A
#Date Time: 2020-11-24 16:20:27.314
#Sample rate: 2000Hz
#Samples: 16384
#Trigger: Source: Channel 1 Type: Edge Condition: Rising Level: 0 V Hyst.: Auto HoldOff: 0 s
#Channel 1: Range: 1 V/div Offset: 0 V Attenuation: 1 X
#Channel 2: Range: 1 V/div Offset: 0 V Attenuation: 1 X
#Power Supplies: ON
#Fixed Supply: ON
#Voltage: 3.3 V Readback: 3.331 V
#Positive Supply: ON
#Voltage: 3.7 V Readback: 3.71 V
#Current: 40 mA Readback: 20 mA
#Negative Supply: ON
#Voltage: -3.7 V Readback: -3.334 V
#Current: -40 mA Readback: -9 mA
#Reference 1: ON
#Voltage: 0 V
#Reference 2: ON
#Voltage: 0 V

Time (s),Channel 1 (V),Channel 2 (V)
-4.096,0.3128489316446912,1.220703374284568
-4.0955,0.2915085819293454,1.029963882991728
-4.095,0.02475421048682323,0.7968378380774372
-4.0945,-0.4554036581084589,0.3199891098453364
-4.094,-0.7328282044079553,-0.4535654937311827
-4.0935,-0.5834457563997383,-1.142346990068174
-4.093,0.4195506802215176,-1.587405803084801
-4.0925,1.33718571798139,-0.8986243067495447
-4.092,1.710641838001098,-0.1992461720075787
-4.0915,1.689301488285752,0.1186529801471552
-4.091,1.433217291701369,0.1610395337678249
-4.0905,1.09177169625531,0.04447651131089642
-4.09,0.857027849386506,-0.05089323433552374
-4.0895,0.8890383739595538,-0.2098428104130352
-4.089,0.8356874996711893,-0.3052125560594554
-4.0885,0.6756348768059011,-0.2734226408440398
-4.088,0.5262524287983441,-0.1674562567923655
-4.0875,0.4302208550792876,-0.01910331912015636
-4.087,0.4729015545102803,0.04447651131099279
-4.0865,0.857027849386506,0.05507314971615059
-4.086,0.7609962756674497,-0.2840192792488989
-4.0855,0.1421261339211091,-0.7396747306715996
-4.085,-0.5834457564006506,-0.9516074987747555
-4.0845,-1.255666772434046,-1.152943628472754
-4.084,-1.917217613611311,-1.237716735714209
-4.0835,-2.280003558772191,-1.163540266878104
-4.083,-1.650463242168915,-0.5807251545938954
-4.0825,-0.8395299529844809,0.2776025562253316
-4.082,-0.2313299860971235,1.00877060618122
-4.0815,0.1527963087794516,1.496215972818921
-4.081,0.3448594562175645,1.718745379327235
-4.0805,0.3982103305061524,1.782325209758442
-4.08,0.3875401556484697,1.729342017732605
-4.0795,0.344859456217778,1.623375633681027
-4.079,0.3021787567867175,1.453829419197953
-4.0785,-0.01792648894347063,1.125333628638062
-4.078,-0.4980843575387528,0.3623756634667
-4.0775,-0.7434983792659873,-0.5171453241635462
-4.077,-0.8502001278427167,-1.237716735714276
-4.0765,-0.2526703358130321,-1.756952017567008
-4.076,0.5689331282295599,-1.449649503817018
-4.0755,1.102441871113207,-0.7820612842920766
-4.075,1.305175193409177,-0.4111789401112165
-4.0745,1.262494493978252,-0.2204394488181641
-4.074,1.049090996824793,-0.1780528951975329
-4.0735,0.8463576745288233,-0.1886495336027004
-4.073,0.8570278493864963,-0.2416327256284894
-4.0725,0.8463576745288233,-0.3052125560595421
-4.072,0.707645401378949,-0.3370024712750445
-4.0715,0.5475927785138549,-0.305212556059571
-4.071,0.4302208550791712,-0.1992461720076751
-4.0705,0.3982103305061524,0.01268659609548085
-4.07,0.611613827659611,0.6908714540255797
-4.0695,0.4088805053633207,1.305476481525484
-4.069,-0.156638762093345,0.8392243916985406
-4.0685,-0.8822106524157645,-0.04029659593035631
-4.068,-1.607782542738786,-0.739674730671725
-4.0675,-2.269333383914508,-1.089363798041932
-4.067,-2.3973754822067,-1.110557074852267
-4.0665,-1.885207089037108,-0.580725154593057
-4.066,-0.9782422261349084,0.3411823866556712
-4.0655,-0.3060212101009019,1.188913459069066
-4.065,0.1207857842060155,1.782325209757903
-4.0645,0.3341892813600565,2.068434446697963
-4.064,0.3875401556484697,2.16380419234447
-4.0635,0.3768699807907968,2.132014277128996
-4.063,0.3448594562177101,2.015451254671972
-4.0625,0.3128489316446912,1.845905040189447
-4.062,0.2061471830679619,1.485619334414082
-4.0615,-0.2099896363820493,0.6166949851891379
-4.061,-0.5300948821122373,-0.3581957480853793
-4.0605,-0.8715404775580819,-1.152943628472937
-4.06,-0.4874141826807014,-1.587405803084213
-4.0595,0.3982103305061524,-0.9410108603695881
-4.059,1.049090996824793,-0.3793890248957141
-4.0585,1.358526067697309,-0.1144730647667693
-4.058,1.369196242555273,-0.1250697031716958
-4.0575,1.187803269974668,-0.2946159176543747
-4.057,0.9103787236751715,-0.5701285161884774
-4.0565,0.7716664505250448,-0.8350444763179138
-4.056,0.8463576745288233,-0.9622041371799229
-4.0555,0.7396559259520938,-0.803254561102556
-4.055,0.5902734779443234,-0.5383386009729847
-4.0545,0.4622313796522482,-0.2734226408440398
-4.054,0.3875401556485377,-0.04029659593056834
-4.0535,0.6116138276601932,0.2564092794147848
-4.053,1.038420821967111,0.7544512844572011
-4.0525,0.6116138276598051,0.4471487707073456
-4.052,-0.2846808603863712,-0.2628260024394314
-4.0515,-1.202315898146244,-0.8774310299385835
-4.051,-2.013249187330125,-1.227120097309109
-4.0505,-2.39737548220635,-1.290699927740055
-4.05,-2.173301810195364,-0.9516074987747555
-4.0495,-1.26633694729234,-0.1038764263613609
-4.049,-0.5087545323975611,0.7650479228615783
-4.0485,0.003413860772146966,1.400846227172723
-4.048,0.2808384070716433,1.739938656137773
-4.0475,0.3875401556483727,1.877694955404824
-4.047,0.3875401556484309,1.877694955404872
