#Digilent WaveForms Oscilloscope Acquisition
#Device Name: EExplorer
#Serial Number: SN:210151A2B84A
#Date Time: 2021-01-27 11:57:59.549
#Sample rate: 2000Hz
#Samples: 16384
#Trigger: Source: Channel 1 Type: Edge Condition: Rising Level: 0 V Hyst.: Auto HoldOff: 0 s
#Channel 1: Range: 1 V/div Offset: 0 V Attenuation: 1 X
#Channel 2: Range: 1 V/div Offset: 0 V Attenuation: 1 X
#Channel 4: Range: 1 V/div Offset: 0 V Attenuation: 1 X
#Power Supplies: ON
#Fixed Supply: ON
#Voltage: 3.3 V Readback: 3.317 V
#Positive Supply: ON
#Voltage: 3.7 V Readback: 3.717 V
#Current: 40 mA Readback: 21 mA
#Negative Supply: ON
#Voltage: -3.7 V Readback: -3.334 V
#Current: -40 mA Readback: -4 mA
#Reference 1: ON
#Voltage: 0 V
#Reference 2: ON
#Voltage: 0 V

Time (s),Channel 1 (V),Channel 2 (V),Channel 4 (V)
-4.096,0.5262524287983441,0.5107286011383502,0.03146123722496762
-4.0955,0.4302208550792876,0.6272916235950859,0.01029508240328863
-4.095,0.3768699807907289,0.6378882620000413,-0.03203722724013675
-4.0945,0.3128489316446912,0.2881991946298341,-0.04262030465097626
-4.094,-0.02859666380084275,-0.3370024712744758,-0.06378645947265525
-4.0935,-0.6367966306896654,-0.9728007755855337,-0.04262030465101476
-4.093,-1.298347471865388,-1.460246142222792,-0.08495261429437276
-4.0925,-1.437059745015136,-1.502632695843424,-0.05320338206185424
-4.092,-0.9889124009921059,-0.9833974139897663,-0.03203722724012713
-4.0915,-0.4554036581084589,-0.4429688553267188,-0.03203722724012713
-4.091,-0.03926683865883591,-0.07208651114585861,-0.04262030465097626
-4.0905,0.2168173579256542,0.09745970333683959,-0.04262030465097626
-4.09,0.3341892813600565,0.1186529801471552,-0.04262030465097626
-4.0895,0.3661998059331045,0.05507314971615059,-0.04262030465097626
-4.089,0.3555296310754315,-0.04029659593026957,-0.08495261429433426
-4.0885,0.3341892813600565,-0.1356663415768632,-0.1167018465269201
-4.088,0.3021787567870086,-0.1992461720078678,-0.1167018465269201
-4.0875,0.2594980573563169,-0.18864953360271,-0.1061187691160806
-4.087,0.2168173579253534,-0.125069703171503,-0.08495261429433426
-4.0865,0.00341386077189465,0.08686306493165288,-0.04262030465097626
-4.086,-0.6047861061154627,0.6802748156204894,-0.05320338206181575
-4.0855,-1.084943974711987,0.7544512844565939,-0.05320338206178687
-4.085,-1.362368521011484,0.08686306493165288,-0.01087107241842888
-4.0845,-1.116954499285006,-0.2734226408437122,-0.02145414982926837
-4.084,-0.647466805546339,-0.2840192792491013,-0.021454149829278
-4.0835,-0.1993194615240755,-0.1674562567923655,-0.021454149829278
-4.083,0.1314559590640864,-0.04029659593035631,-0.021454149829278
-4.0825,0.3021787567870863,0.1080563417421034,-0.021454149829278
-4.082,0.3875401556484697,0.2352160026039969,-0.021454149829278
-4.0815,0.4195506802215176,0.3411823866556712,-0.021454149829278
-4.081,0.4729015545098824,0.3729723018711447,-0.000287995007599004
-4.0805,0.5902734779444399,0.2987958330350016,0.04204431463581675
-4.08,0.5689331282290746,0.3941655786815084,0.03146123722496762
-4.0795,0.4835717293676911,0.5319218779485597,0.03146123722496762
-4.079,0.4088805053637962,0.6484849004055944,0.01029508240325012
-4.0785,0.3661998059331045,0.7226613692416989,-0.01087107241842888
-4.078,0.5582629533712173,0.8604176685087501,-0.05320338206178687
-4.0775,0.7183155762360881,0.923997498939215,-0.04262030465098588
-4.077,0.1207857842064037,0.1928294489833272,-0.05320338206182537
-4.0765,-0.6261264558307019,-0.5807251545931919,-0.07436953688350438
-4.076,-1.148965023857695,-0.898624306748822,-0.08495261429433426
-4.0755,-0.9995825758502737,-0.792657922697244,-0.04262030465097626
-4.075,-0.572775581542968,-0.4853554089473885,-0.04262030465097626
-4.0745,-0.1566387620930926,-0.209842810412881,-0.04262030465097626
-4.074,0.1207857842064037,-0.04029659593035631,-0.04262030465097626
-4.0735,0.2808384070716433,0.03387987290581572,-0.05320338206182537
-4.073,0.3448594562176809,0.03387987290581572,-0.05320338206182537
-4.0725,0.3555296310754218,0.01268659609548085,-0.0637864594726745
-4.072,0.3448594562177392,-0.02969995752518888,-0.1167018465269201
-4.0715,0.3128489316447204,-0.04029659593034667,-0.1167018465269201
-4.071,0.2808384070716142,-0.02969995752515996,-0.1167018465269009
-4.0705,0.2488278824985954,0.002089957690313421,-0.09553569170522189
-4.07,0.1741366584948849,0.1080563417418914,-0.05320338206186388
-4.0695,-0.3273615598168204,0.5849050699750427,-0.05320338206182537
-4.069,-0.9355615267041777,1.157123543853563,-0.05320338206182537
-4.0685,-1.180975548430879,0.9663840525605498,-0.021454149829278
-4.068,-1.138294848999857,0.4047622170863964,-0.02145414982928762
-4.0675,-0.8181896032696687,0.09745970333682032,-0.03203722724012713
-4.067,-0.3487019095316325,-0.008506680714854012,-0.021454149829278
-4.0665,0.01408403562977138,0.002089957690429072,-0.021454149829278
-4.066,0.2274875327832301,0.1292496185523226,-0.021454149829278
-4.0655,0.3341892813600565,0.2670059178194992,-0.021454149829278
-4.065,0.3768699807907483,0.383568940276235,-0.021454149829278
-4.0645,0.408880505363835,0.4365521323021782,-0.021454149829278
-4.064,0.5689331282290746,0.2881991946298341,0.03146123722496762
-4.0635,0.6009436528020935,0.2881991946298341,0.04204431463580712
-4.063,0.5262524287982762,0.4047622170868012,0.031461237224958
-4.0625,0.4515612047945656,0.5425185163538525,0.0208781598141185
