#Digilent WaveForms Oscilloscope Acquisition
#Device Name: EExplorer
#Serial Number: SN:210151A2B84A
#Date Time: 2020-11-18 11:40:45.271
#Sample rate: 2000Hz
#Samples: 16384
#Trigger: Source: Channel 1 Type: Edge Condition: Rising Level: 0 V Hyst.: Auto HoldOff: 0 s
#Channel 1: Range: 1 V/div Offset: 0 V Attenuation: 1 X
#Channel 2: Range: 1 V/div Offset: 0 V Attenuation: 1 X
#Power Supplies: ON
#Fixed Supply: ON
#Voltage: 3.3 V Readback: 3.318 V
#Positive Supply: ON
#Voltage: 3.7 V Readback: 3.714 V
#Current: 500 mA Readback: 20 mA
#Negative Supply: ON
#Voltage: -3.7 V Readback: -3.7 V
#Current: -500 mA Readback: -8 mA
#Reference 1: ON
#Voltage: 0 V
#Reference 2: ON
#Voltage: 0 V

Time (s),Channel 1 (V),Channel 2 (V)
-4.096,0.3448594562177392,0.3517790250608387
-4.0955,-0.07127736323150535,-0.09327978795578867
-4.095,-0.348701909532108,-0.5701285161892966
-4.0945,-0.8715404775580819,-1.195330182093607
-4.094,-1.362368521011037,-1.661582271920549
-4.0935,-1.180975548430403,-1.343683119765305
-4.093,-0.658136980404429,-0.6337083466197325
-4.0925,-0.156638762093801,0.02328323450005076
-4.092,0.1848068333526645,0.4683420475179118
-4.0915,0.3661998059331045,0.7226613692416989
-4.091,0.4408910299368829,0.8286277532933731
-4.0905,0.4515612047945461,0.8498210301036887
-4.09,0.4302208550792003,0.8286277532933731
-4.0895,0.408880505363835,0.7862411996727035
-4.089,0.3768699807908162,0.6908714540262832
-4.0885,0.3448594562177392,0.55311515475902
-4.088,0.3235191065023739,0.383568940276341
-4.0875,-0.01792648894316012,-0.0508932343351286
-4.087,-0.7861790786971351,-0.8032545611029897
-4.0865,-1.351698346153801,-1.439052865412457
-4.086,-1.597112367880278,-1.852321763213612
-4.0855,-1.341028171295487,-1.746355379161744
-4.085,-0.6474668055467465,-1.121153713257435
-4.0845,-0.01792648894404314,-0.42177557851702
-4.084,0.3875401556486444,0.03387987290608557
-4.0835,0.5796033030867573,0.3305857482505039
-4.083,0.6329541773751706,0.4895353243280153
-4.0825,0.590273477944498,0.5213252395434501
-4.082,0.6542945270905358,0.4471487707073456
-4.0815,0.7503261008096795,0.3411823866556712
-4.081,0.686305051663642,0.3093924714401979
-4.0805,0.5902734779444399,0.3199891098453364
-4.08,0.5049120790829789,0.3411823866556712
-4.0795,0.4515612047946141,0.3941655786814602
-4.079,0.6649647019482572,0.7756445612676999
-4.0785,0.707645401378949,0.9557874141553824
-4.078,-0.08194753808884836,0.1822328105788633
-4.0775,-0.8395299529854706,-0.6125150698098795
-4.077,-1.319687821580753,-1.142346990067769
