#Digilent WaveForms Oscilloscope Acquisition
#Device Name: EExplorer
#Serial Number: SN:210151A2B84A
#Date Time: 2020-11-26 10:56:24.988
#Sample rate: 2000Hz
#Samples: 16384
#Trigger: Source: Channel 1 Type: Edge Condition: Rising Level: 0 V Hyst.: Auto HoldOff: 0 s
#Channel 1: Range: 1 V/div Offset: 0 V Attenuation: 1 X
#Channel 2: Range: 1 V/div Offset: 0 V Attenuation: 1 X
#Power Supplies: ON
#Fixed Supply: ON
#Voltage: 3.3 V Readback: 3.324 V
#Positive Supply: ON
#Voltage: 3.7 V Readback: 3.715 V
#Current: 500 mA Readback: 20 mA
#Negative Supply: ON
#Voltage: -3.7 V Readback: -3.706 V
#Current: -500 mA Readback: -9 mA
#Reference 1: ON
#Voltage: 0 V
#Reference 2: ON
#Voltage: 0 V

Time (s),Channel 1 (V),Channel 2 (V)
-4.096,0.6009436528021226,0.2564092794143318
-4.0955,1.038420821966713,0.9134008605341152
-4.095,1.315845368266199,1.718745379327467
-4.0945,0.5902734779444399,1.75053529454294
-4.094,-0.4127229586768162,0.9028042221303163
-4.0935,-1.383708870727577,-0.1462629799827149
-4.093,-2.183971985053047,-0.8986243067489184
-4.0925,-2.493407055925562,-1.248313374119125
-4.092,-2.237322859340577,-1.258910012524409
-4.0915,-1.26633694729234,-1.036380606016095
-4.091,-0.4127229586777283,-0.7396747306714069
-4.0905,0.1634664836374157,-0.5065486857575788
-4.09,0.4729015545099309,-0.3475991096802118
-4.0895,0.5582629533713921,0.002089957690313421
-4.089,0.536922603656046,0.59550170837915
-4.0885,0.4942419042252961,1.157123543853563
-4.088,0.4515612047945656,1.400846227172415
-4.0875,0.1527963087797234,1.167720182258943
-4.087,-0.5941159312587991,1.061753798206883
-4.0865,-1.1062843244271,0.8710143069140429
-4.086,-1.341028171295905,0.08686306493236606
-4.0855,-1.362368521011202,-0.4217755785165477
-4.085,-1.052933450138687,-0.6019184314042303
-4.0845,-0.4233931335359835,-0.7078848154558082
-4.084,0.163466483637503,-0.7714646458869863
-4.0835,0.5689331282290746,-0.8562377531282487
-4.083,0.7609962756673623,-0.9622041371799229
-4.0825,0.8250173248135454,-1.068170521231703
-4.082,0.9210488985326017,-1.184733543688439
-4.0815,1.091771696255524,-1.237716735714276
-4.081,1.006410297394141,-0.9410108603698579
-4.0805,0.8463576745288233,-0.5383386009732256
-4.08,0.707645401378949,-0.1250697031716958
-4.0795,0.6116138276598925,0.2352160026036693
-4.079,0.8250173248138268,0.7756445612682589
-4.0785,1.230483969405398,1.570392441655093
-4.078,0.5582629533720035,2.25917393799035
-4.0775,-0.4874141826823221,2.449913429283094
-4.077,-1.383708870726849,1.464426057603419
-4.0765,-2.1519614604793,0.1716361721741682
-4.076,-2.493407055925785,-0.7714646458873043
-4.0755,-2.429386006779747,-1.205926820498774
-4.075,-1.618452717595867,-1.152943628472937
-4.0745,-0.690147504976856,-0.8350444763175957
-4.074,-0.007256314085787988,-0.4853554089473885
-4.0735,0.3982103305061524,-0.2628260024388724
-4.073,0.5475927785135735,0.129249618551966
-4.0725,0.5582629533713921,0.7544512844572011
-4.072,0.5155822539406614,1.33726639674141
-4.0715,0.4622313796522967,1.676358825706459
-4.071,0.3341892813594743,1.623375633680882
-4.0705,-0.3060212101009019,1.570392441655093
-4.07,-0.9462317015612782,1.528005888034462
-4.0695,-1.255666772434783,0.6378882619995113
-4.069,-1.394379045584531,-0.2946159176543747
-4.0685,-1.212986073003927,-0.6972881770507372
-4.068,-0.5727755815423664,-0.729078092266278
-4.0675,0.08877525963335578,-0.7714646458869092
-4.067,0.5582629533713921,-0.8032545611024114
-4.0665,0.8036769750981607,-0.8880276683438184
-4.066,0.8783681991018712,-0.9622041371799229
-4.0655,0.8890383739595538,-1.036380606016095
-4.065,1.059761171682321,-1.152943628472831
-4.0645,1.027750647109428,-0.9622041371799229
-4.064,0.8890383739595538,-0.6019184314042303
-4.0635,0.7396559259521327,-0.2204394488185496
-4.063,0.6222840025175363,0.1186529801475407
-4.0625,0.6756348768059011,0.5425185163538525
-4.062,1.209143619689548,1.305476481525214
-4.0615,1.006410297393238,1.941274785835578
-4.061,0.09944543449103843,1.528005888034424
-4.0605,-0.8715404775580819,0.5425185163538525
-4.06,-1.725154466173295,-0.432372216922091
-4.0595,-2.386705307349017,-1.025783967610927
-4.059,-2.482736881068161,-1.237716735714276
-4.0585,-1.874536914180803,-1.110557074852383
-4.058,-0.9035510021311299,-0.7714646458869092
-4.0575,-0.1459685872356623,-0.4429688553267188
-4.057,0.3235191065019469,-0.2416327256287207
-4.0565,0.5369226036560266,-0.09327978795619347
-4.056,0.5689331282290746,0.2881991946298341
-4.0555,0.5369226036560557,0.7438546460516193
-4.055,0.483571729367565,1.104140351827775
-4.0545,0.4302208550792003,1.157123543853563
-4.054,-0.01792648894306309,0.9345941373452499
-4.0535,-0.7434983792663172,1.167720182258336
-4.053,-1.212986073003927,0.7332580076468663
-4.0525,-1.383708870726849,-0.1250697031716958
-4.052,-1.148965023857258,-0.6019184314043267
-4.0515,-0.5194247072545548,-0.7078848154559045
-4.051,0.09944543449103843,-0.718481453861072
-4.0505,0.526252428797956,-0.7820612842920187
-4.05,0.7609962756673623,-0.9092209451540858
-4.0495,0.857027849386506,-1.01518732920576
-4.049,0.8783681991018518,-1.099960436447023
-4.0485,1.027750647109496,-1.195330182093501
-4.048,1.102441871113207,-1.078767159636765
-4.0475,0.9637295979634586,-0.7078848154562418
-4.047,0.8036769750979667,-0.3052125560592144
