#Digilent WaveForms Oscilloscope Acquisition
#Device Name: EExplorer
#Serial Number: SN:210151A2B84A
#Date Time: 2021-01-27 15:09:00.762
#Sample rate: 2000Hz
#Samples: 16384
#Trigger: Source: Channel 1 Type: Edge Condition: Rising Level: 0 V Hyst.: Auto HoldOff: 0 s
#Channel 1: Range: 1 V/div Offset: 0 V Attenuation: 1 X
#Channel 2: Range: 1 V/div Offset: 0 V Attenuation: 1 X
#Channel 4: Range: 1 V/div Offset: 0 V Attenuation: 1 X
#Power Supplies: ON
#Fixed Supply: ON
#Voltage: 3.3 V Readback: 3.331 V
#Positive Supply: ON
#Voltage: 3.7 V Readback: 3.703 V
#Current: 40 mA Readback: 14 mA
#Negative Supply: ON
#Voltage: -3.7 V Readback: -3.377 V
#Current: -40 mA Readback: -6 mA
#Reference 1: ON
#Voltage: 0 V
#Reference 2: ON
#Voltage: 0 V

Time (s),Channel 1 (V),Channel 2 (V),Channel 4 (V)
-4.096,0.6222840025174878,-0.2628260024388724,-0.03203722724012713
-4.0955,0.3661998059333374,-0.1992461720079257,-0.03203722724012713
-4.095,0.1634664836370567,-0.2098428104130545,-0.03203722724010788
-4.0945,0.07810508477567314,-0.2310360872233701,-0.01087107241842888
-4.094,0.07810508477567314,-0.2310360872233701,0.02087815981408962
-4.0935,0.04609456020257669,-0.2098428104130352,0.0208781598141185
-4.093,-0.007256314085787988,-0.2098428104130352,0.0208781598141185
-4.0925,-0.06060718837415267,-0.1780528951975618,-0.0002879950075605001
-4.092,-0.1459685872359923,-0.1250697031714934,-0.02145414982928762
-4.0915,-0.5087545323968721,0.09745970333682032,-0.03203722724012713
-4.091,-1.159635198715513,0.5319218779486851,-0.04262030465097626
-4.0905,-1.821186039892342,0.8498210301036792,-0.04262030465099551
-4.09,-2.376035132491334,0.8180311148882058,-0.0637864594726745
-4.0895,-2.482736881068161,0.1822328105781598,-0.07436953688352363
-4.089,-1.874536914180803,-0.1674562567920475,-0.05320338206184462
-4.0885,-1.084943974711735,-0.1250697031716958,-0.04262030465097626
-4.088,-0.5194247072545548,0.07626642652648545,-0.04262030465097626
-4.0875,-0.1779791118090208,0.2776025562244835,-0.04262030465097626
-4.087,-0.0179264889434221,0.4471487707074612,-0.05320338206182537
-4.0865,0.03542438534494258,0.5743084315693548,-0.05320338206182537
-4.086,0.02475421048726964,0.6378882620003016,-0.06378645947266487
-4.0855,0.003413860771865537,0.6802748156210291,-0.1167018465269297
-4.085,-0.02859666380115328,0.6802748156210291,-0.1272849239377692
-4.0845,-0.04993701351649914,0.6484849004055557,-0.1167018465269297
-4.084,-0.03926683865871946,0.5849050699743583,-0.09553569170520264
-4.0835,0.08877525963335578,0.4047622170866759,-0.07436953688352363
-4.083,0.6756348768059011,-0.2204394488182027,-0.0637864594726745
-4.0825,1.187803269974813,-0.9622041371804529,-0.05320338206181575
-4.082,1.347855892839907,-1.545019249464132,-0.04262030465097626
-4.0815,1.369196242555273,-1.460246142222792,-0.03203722724012713
-4.081,1.262494493978543,-1.068170521231954,-0.03203722724012713
-4.0805,1.081101521397841,-0.6760949002404023,-0.03203722724012713
-4.08,0.8783681991018712,-0.3687923864905467,-0.03203722724012713
-4.0795,0.6542945270907397,-0.2416327256286532,-0.03203722724012713
-4.079,0.3982103305059486,-0.2204394488182219,-0.04262030465096663
-4.0785,0.1741366584948169,-0.2416327256285375,-0.03203722724012713
-4.078,0.04609456020274166,-0.2734226408440109,-0.03203722724012713
-4.0775,0.04609456020261551,-0.284019279249188,0.0208781598141185
-4.077,0.03542438534494258,-0.2628260024388724,0.0208781598141185
-4.0765,0.003413860771923766,-0.2098428104130834,0.0208781598141185
-4.076,-0.03926683865886503,-0.1568596183871595,0.01029508240325012
-4.0755,-0.07127736323188383,-0.1144730647665284,-0.01087107241842888
-4.075,-0.3380317346739499,0.06566978812131802,-0.03203722724012713
-4.0745,-0.9889124009932025,0.5743084315696825,-0.04262030465097626
-4.074,-1.661133417026597,0.9345941373450475,-0.04262030465097626
-4.0735,-2.280003558772191,0.8922075837243778,-0.0637864594726745
-4.073,-2.493407055925649,0.2670059178200679,-0.074369536883514
