#Digilent WaveForms Oscilloscope Acquisition
#Device Name: EExplorer
#Serial Number: SN:210151A2B84A
#Date Time: 2021-01-27 12:03:53.743
#Sample rate: 2000Hz
#Samples: 16384
#Trigger: Source: Channel 1 Type: Edge Condition: Rising Level: 0 V Hyst.: Auto HoldOff: 0 s
#Channel 1: Range: 1 V/div Offset: 0 V Attenuation: 1 X
#Channel 2: Range: 1 V/div Offset: 0 V Attenuation: 1 X
#Channel 4: Range: 1 V/div Offset: 0 V Attenuation: 1 X
#Power Supplies: ON
#Fixed Supply: ON
#Voltage: 3.3 V Readback: 3.331 V
#Positive Supply: ON
#Voltage: 3.7 V Readback: 3.717 V
#Current: 40 mA Readback: 12 mA
#Negative Supply: ON
#Voltage: -3.7 V Readback: -3.334 V
#Current: -40 mA Readback: -22 mA
#Reference 1: ON
#Voltage: 0 V
#Reference 2: ON
#Voltage: 0 V

Time (s),Channel 1 (V),Channel 2 (V),Channel 4 (V)
-4.096,0.6969752265212663,0.05507314971615059,0.05262739204666587
-4.0955,0.6756348768059205,0.2564092794141487,0.05262739204666587
-4.095,0.5689331282289872,0.5001319627333659,0.0420443146357975
-4.0945,0.4729015545099309,0.701468092431364,0.0208781598141185
-4.094,0.4302208550792391,0.8286277532932574,-0.0108710724184
-4.0935,0.4835717293673612,0.510728601137743,-0.04262030465098588
-4.093,0.2061471830678648,-0.1568596183871981,-0.05320338206182537
-4.0925,-0.4660738329655301,-0.7608680074811924,-0.04262030465098588
-4.092,-1.159635198715795,-1.163540266878162,-0.074369536883514
-4.0915,-1.46907026958831,-1.227120097309109,-0.0637864594726745
-4.091,-1.084943974711735,-0.7290780922662394,-0.03203722724012713
-4.0905,-0.5407650569695125,-0.1356663415764873,-0.03203722724013675
-4.09,-0.09261771294724913,0.2776025562246667,-0.04262030465097626
-4.0895,0.1954770082101822,0.457745409112513,-0.05320338206182537
-4.089,0.3448594562176033,0.4683420475176708,-0.05320338206182537
-4.0885,0.3875401556484697,0.3517790250608387,-0.05320338206182537
-4.088,0.3875401556484697,0.1928294489833272,-0.07436953688352363
-4.0875,0.3661998059331239,0.0232832345008025,-0.1272849239377211
-4.087,0.3341892813600371,-0.1250697031718114,-0.1378680013486087
-4.0865,0.3128489316446912,-0.252229364033705,-0.1272849239377692
-4.086,0.2808384070716724,-0.3158091944646517,-0.1061187691160903
-4.0855,0.1634664836366102,-0.2416327256280557,-0.053203382061835
-4.085,-0.4127229586777283,0.2881991946298341,-0.0637864594726745
-4.0845,-1.042263275280432,0.913400860534144,-0.053203382061835
-4.084,-1.415719395299887,0.7862411996723083,-0.021454149829278
-4.0835,-1.405049220442214,0.3517790250608387,-0.021454149829278
-4.083,-0.9142211769888124,0.05507314971615059,-0.03203722724012713
-4.0825,-0.3700422592465999,-0.08268314955108387,-0.021454149829278
-4.082,0.0674349099179905,-0.1462629799820306,-0.021454149829278
-4.0815,0.3448594562177392,-0.1674562567923655,-0.021454149829278
-4.081,0.4729015545098144,-0.1144730647665765,-0.021454149829278
-4.0805,0.4942419042252961,-0.02969995752518888,-0.021454149829278
-4.08,0.4942419042252961,0.07626642652648545,-0.021454149829278
-4.0795,0.7396559259517737,-0.01910331911993471,0.0526273920465985
-4.079,0.793006800240313,0.05507314971635297,0.05262739204665625
-4.0785,0.6863050516635838,0.2776025562246667,0.04204431463581675
-4.078,0.5582629533715086,0.5213252395432959,0.03146123722497725
-4.0775,0.4622313796522676,0.7226613692416604,0.01029508240322125
-4.077,0.4835717293676135,0.6802748156210291,-0.04262030465097626
-4.0765,0.3661998059332112,0.1292496185528238,-0.05320338206181575
-4.076,-0.2526703358130613,-0.4747587705425198,-0.05320338206181575
-4.0755,-0.8822106524157645,-0.8032545611024114,-0.04262030465097626
-4.075,-1.351698346153801,-0.3581957480853793,-0.07436953688352363
-4.0745,-1.244996597576528,0.002089957690448347,-0.05320338206181575
-4.074,-0.754168554123573,0.1504428953626575,-0.04262030465097626
-4.0735,-0.2633405106701714,0.1504428953626575,-0.04262030465097626
-4.073,0.09944543449070847,0.09745970333686851,-0.05320338206181575
-4.0725,0.291508581929326,0.01268659609548085,-0.05320338206182537
-4.072,0.3768699807907871,-0.06148987274069118,-0.05320338206182537
-4.0715,0.38754015564846,-0.125069703171638,-0.05320338206182537
-4.071,0.376869980790758,-0.1568596183872077,-0.1167018465269394
-4.0705,0.3448594562177392,-0.1674562567923655,-0.1378680013486184
-4.07,0.3128489316447204,-0.1356663415768921,-0.1378680013486184
-4.0695,0.2701682322139122,-0.08268314955092966,-0.1167018465268816
-4.069,0.2168173579255475,0.02328323450064829,-0.07436953688352363
-4.0685,-0.2420001609548061,0.4471487707073456,-0.0637864594726745
-4.068,-0.8822106524162011,1.019367244586368,-0.05320338206180612
-4.0675,-1.362368521011484,0.9981739677760521,-0.03203722724012713
-4.067,-1.554431668449771,0.4259554938970107,-0.021454149829278
-4.0665,-1.191645723288144,-0.008506680715075677,-0.0320372272401175
-4.066,-0.7328282044082075,-0.252229364033705,-0.021454149829278
-4.0655,-0.2420001609548061,-0.2946159176543747,-0.021454149829278
-4.065,0.1421261339214196,-0.2310360872234279,-0.021454149829278
-4.0645,0.3555296310754218,-0.06148987274069118,-0.021454149829278
-4.064,0.4302208550792003,0.1292496185523226,-0.021454149829278
-4.0635,0.4515612047945461,0.3093924714400051,-0.021454149829278
-4.063,0.6009436528022002,0.2776025562247052,0.04204431463582637
-4.0625,0.6863050516635838,0.3199891098453364,0.05262739204666587
-4.062,0.622284002517546,0.500131962733019,0.04204431463582637
-4.0615,0.5369226036559781,0.6908714540263314,0.031461237224958
-4.061,0.4835717293676135,0.8392243916985406,0.0208781598141185
-4.0605,0.4622313796522482,0.9663840525605498,-0.01087107241842888
-4.06,0.8036769750981801,1.241896651094864,-0.04262030465098588
-4.0595,0.8997085488172365,1.199510097474233,-0.05320338206182537
-4.059,0.3021787567870086,0.3411823866556712,-0.05320338206182537
-4.0585,-0.5407650569691536,-0.5913217929982147,-0.09553569170518339
-4.058,-0.8822106524157645,-1.036380606016095,-0.0637864594726745
-4.0575,-0.6688071552621118,-0.8350444763179138,-0.04262030465097626
-4.057,-0.3060212101012319,-0.4535654937322331,-0.04262030465097626
-4.0565,0.01408403562957729,-0.1356663415768632,-0.04262030465097626
-4.056,0.2274875327832301,0.06566978812131802,-0.04262030465097626
-4.0555,0.3341892813599595,0.1610395337677382,-0.05320338206181575
-4.055,0.3661998059331045,0.1822328105781405,-0.05320338206186388
-4.0545,0.3661998059331045,0.1610395337678249,-0.09553569170522189
-4.054,0.3555296310754315,0.1292496185523515,-0.1272849239377404
-4.0535,0.3235191065023544,0.1186529801471552,-0.1378680013486087
-4.053,0.3021787567870086,0.1186529801471552,-0.1272849239377692
-4.0525,0.2701682322139607,0.13984625695749,-0.106118769116071
-4.052,0.1207857842058894,0.2776025562250329,-0.04262030465098588
-4.0515,-0.4447334832507763,0.6802748156210291,-0.05320338206182537
-4.051,-0.9782422261349084,0.9557874141553824,-0.04262030465097626
-4.0505,-1.20231589814604,0.5531151547593862,-0.02145414982929725
-4.05,-0.6688071552621118,0.3623756634660061,-0.021454149829278
-4.0495,-0.07127736323188383,0.1928294489833272,-0.03203722724012713
-4.049,0.2808384070713231,0.04447651131111807,-0.02145414982928762
-4.0485,0.4729015545099697,-0.008506680714892563,-0.02145414982928762
-4.048,0.5155822539406614,-0.05089323433552374,-0.03203722724012713
-4.0475,0.4835717293676426,-0.09327978795615492,-0.02145414982928762
-4.047,0.4408910299369024,-0.04029659593029848,-0.02145414982924912
-4.0465,0.4622313796522482,0.02328323450064829,0.01029508240326937
-4.046,0.5582629533713047,0.04447651131096388,0.05262739204662737
-4.0455,0.5369226036559878,0.2140227257938259,0.04204431463581675
-4.045,0.4942419042252961,0.3941655786815084,0.04204431463581675
-4.0445,0.4729015545099309,0.5425185163538525,0.0208781598141185
-4.044,0.4515612047947888,0.6484849004052763,-0.0002879950076278783
-4.0435,0.6969752265212663,0.3729723018711736,-0.05320338206182537
-4.043,0.942389248247967,-0.2628260024388724,-0.05320338206182537
-4.0425,0.3128489316452637,-0.8456411147225513,-0.04262030465098588
-4.042,-0.5300948821122373,-0.9092209451540858,-0.0637864594726745
-4.0415,-1.116954499284783,-0.1992461720078678,-0.07436953688352363
-4.041,-1.031593100423399,0.224619364198444,-0.05320338206184462
-4.0405,-0.6047861061156277,0.2881991946297378,-0.05320338206182537
-4.04,-0.1779791118087102,0.1822328105781598,-0.05320338206182537
-4.0395,0.120785784206132,0.05507314971626623,-0.06378645947266487
-4.039,0.2915085819293939,-0.07208651114592607,-0.05320338206182537
-4.0385,0.3661998059331045,-0.1462629799820306,-0.05320338206182537
-4.038,0.3768699807907774,-0.1886495336026618,-0.07436953688350438
-4.0375,0.3661998059330657,-0.2098428104129967,-0.1272849239377789
-4.037,0.3235191065023739,-0.1674562567923655,-0.1378680013486184
-4.0365,0.2701682322139607,-0.08268314955102604,-0.1378680013486184
-4.036,0.2274875327831234,0.03387987290599884,-0.1061187691160229
-4.0355,0.1101156093487211,0.2352160026039969,-0.05320338206182537
-4.035,-0.423393133535411,0.7226613692416989,-0.0637864594726745
-4.0345,-1.084943974711133,1.210106735878957,-0.053203382061835
-4.034,-1.479740444445993,0.9875773293708847,-0.021454149829278
-4.0335,-1.383708870726849,0.5319218779486851,-0.021454149829278
-4.033,-0.850200127843202,0.1822328105784778,-0.0320372272401175
-4.0325,-0.3166913849582352,-0.05089323433563939,-0.021454149829278
-4.032,0.0674349099179905,-0.1780528951975329,-0.021454149829278
-4.0315,0.2915085819291222,-0.2098428104130063,-0.021454149829278
-4.031,0.4088805053638641,-0.1038764263611971,-0.021454149829278
-4.0305,0.4408910299368829,0.07626642652648545,-0.021454149829278
-4.03,0.4729015545099018,0.2352160026038524,-0.0108710724184385
-4.0295,0.6116138276598148,0.2034260873886103,0.04204431463582637
-4.029,0.6222840025174878,0.3305857482505039,0.05262739204666587
-4.0285,0.5582629533713921,0.5319218779486851,0.04204431463581675
-4.028,0.4835717293675553,0.7332580076470205,0.03146123722494838
-4.0275,0.4195506802215176,0.9028042221295453,0.01029508240326937
