#Digilent WaveForms Oscilloscope Acquisition
#Device Name: EExplorer
#Serial Number: SN:210151A2B84A
#Date Time: 2020-12-15 14:56:44.647
#Sample rate: 2000Hz
#Samples: 16384
#Trigger: Source: Channel 1 Type: Edge Condition: Rising Level: 0 V Hyst.: Auto HoldOff: 0 s
#Channel 1: Range: 1 V/div Offset: 0 V Attenuation: 1 X
#Channel 2: Range: 1 V/div Offset: 0 V Attenuation: 1 X
#Power Supplies: ON
#Fixed Supply: ON
#Voltage: 3.3 V Readback: 3.325 V
#Positive Supply: ON
#Voltage: 3.7 V Readback: 3.715 V
#Current: 40 mA Readback: 19 mA
#Negative Supply: ON
#Voltage: -3.7 V Readback: -3.359 V
#Current: -40 mA Readback: -8 mA
#Reference 1: ON
#Voltage: 0 V
#Reference 2: ON
#Voltage: 0 V

Time (s),Channel 1 (V),Channel 2 (V)
-4.096,0.3128489316446912,0.1716361721729923
-4.0955,-0.1032878878045533,-0.3158091944642663
-4.095,-0.7434983792664046,-0.9939940523959071
-4.0945,-1.30901764672307,-1.523825972653797
-4.094,-1.607782542737912,-1.714565463946637
-4.0935,-1.255666772434133,-1.131750351661908
-4.093,-0.6794773301197943,-0.3687923864905467
-4.0925,-0.1886492866668393,0.267005917818921
-4.092,0.1314559590642319,0.6590815388108677
-4.0915,0.291508581929326,0.849821030103708
-4.091,0.3555296310754218,0.9028042221295453
-4.0905,0.3555296310754024,0.860417668508808
-4.09,0.3341892813600565,0.7862411996727035
-4.0895,0.3128489316446912,0.6908714540261965
-4.089,0.2808384070716724,0.5955017083797763
-4.0885,0.2381577076409128,0.5107286011383502
-4.088,0.2061471830678648,0.4471487707073456
-4.0875,0.1207857842064813,0.2776025562248209
-4.087,-0.1566387620938399,-0.2734226408447048
-4.0865,-0.7008176798351597,-1.004590690800593
-4.086,-1.074273799853712,-1.470842780627536
-4.0855,-0.6367966306885883,-0.930414221963881
-4.085,-0.1139580626626144,-0.3370024712750445
-4.0845,0.2061471830675737,-0.07208651114609954
-4.084,0.3661998059331433,0.01268659609546158
-4.0835,0.408880505363835,-0.008506680714854012
-4.083,0.408880505363835,-0.05089323433552374
-4.0825,0.3768699807908162,-0.08268314955095858
-4.082,0.408880505363835,-0.008506680714854012
