#Digilent WaveForms Oscilloscope Acquisition
#Device Name: EExplorer
#Serial Number: SN:210151A2B84A
#Date Time: 2021-01-27 14:57:12.693
#Sample rate: 2000Hz
#Samples: 16384
#Trigger: Source: Channel 1 Type: Edge Condition: Rising Level: 0 V Hyst.: Auto HoldOff: 0 s
#Channel 1: Range: 1 V/div Offset: 0 V Attenuation: 1 X
#Channel 2: Range: 1 V/div Offset: 0 V Attenuation: 1 X
#Channel 4: Range: 1 V/div Offset: 0 V Attenuation: 1 X
#Power Supplies: ON
#Fixed Supply: ON
#Voltage: 3.3 V Readback: 3.331 V
#Positive Supply: ON
#Voltage: 3.7 V Readback: 3.717 V
#Current: 40 mA Readback: 13 mA
#Negative Supply: ON
#Voltage: -3.7 V Readback: -3.348 V
#Current: -40 mA Readback: -4 mA
#Reference 1: ON
#Voltage: 0 V
#Reference 2: ON
#Voltage: 0 V

Time (s),Channel 1 (V),Channel 2 (V),Channel 4 (V)
-4.096,0.9103787236749192,-0.9516074987747555,-0.05320338206182537
-4.0955,0.9743997728209568,-1.428456227006856,-0.03203722724014638
-4.095,0.9317190733901292,-1.333086481360446,-0.03203722724012713
-4.0945,0.7609962756673623,-0.9622041371799229,-0.03203722724012713
-4.094,0.5369226036562305,-0.5383386009736111,-0.03203722724012713
-4.0935,0.312848931644536,-0.1674562567921535,-0.03203722724012713
-4.093,0.142126133921769,0.06566978812131802,-0.03203722724012713
-4.0925,0.04609456020271256,0.1504428953625804,-0.03203722724012713
-4.092,-0.007256314085787988,0.1610395337678346,-0.04262030465092813
-4.0915,-0.007256314085787988,0.1716361721729923,0.01029508240326937
-4.091,0.02475421048725994,0.1610395337678249,0.03146123722496762
-4.0905,0.01408403562955789,0.09745970333677213,0.031461237224958
-4.09,-0.007256314085787988,0.04447651131098315,0.0208781598141185
-4.0895,-0.07127736323188383,-0.07208651114585861,-0.000287995007579752
-4.089,-0.2420001609546508,-0.08268314955101641,-0.01087107241841925
-4.0885,-0.690147504977477,0.3623756634660061,-0.03203722724012713
