#Digilent WaveForms Oscilloscope Acquisition
#Device Name: EExplorer
#Serial Number: SN:210151A2B84A
#Date Time: 2021-01-27 12:00:07.770
#Sample rate: 2000Hz
#Samples: 16384
#Trigger: Source: Channel 1 Type: Edge Condition: Rising Level: 0 V Hyst.: Auto HoldOff: 0 s
#Channel 1: Range: 1 V/div Offset: 0 V Attenuation: 1 X
#Channel 2: Range: 1 V/div Offset: 0 V Attenuation: 1 X
#Channel 4: Range: 1 V/div Offset: 0 V Attenuation: 1 X
#Power Supplies: ON
#Fixed Supply: ON
#Voltage: 3.3 V Readback: 3.331 V
#Positive Supply: ON
#Voltage: 3.7 V Readback: 3.74 V
#Current: 40 mA Readback: 16 mA
#Negative Supply: ON
#Voltage: -3.7 V Readback: -3.392 V
#Current: -40 mA Readback: -6 mA
#Reference 1: ON
#Voltage: 0 V
#Reference 2: ON
#Voltage: 0 V

Time (s),Channel 1 (V),Channel 2 (V),Channel 4 (V)
-4.096,0.3235191065023739,0.2140227257936621,-0.05320338206182537
-4.0955,0.3661998059330657,0.1398462569575575,-0.05320338206182537
-4.095,0.366199805933085,0.02328323450053264,-0.09553569170524114
-4.0945,0.3448594562177392,-0.1038764263613609,-0.1167018465269201
-4.094,0.3235191065023933,-0.1886495336026233,-0.1167018465269201
-4.0935,0.2808384070716045,-0.220439448818193,-0.1061187691160421
-4.093,0.2381577076409128,-0.2098428104130352,-0.07436953688352363
-4.0925,-0.1673089369506588,0.2140227257932766,-0.05320338206184462
-4.092,-0.8181896032700375,0.8074344764829323,-0.05320338206182537
-4.0915,-1.223656247861609,0.6908714540261965,-0.05320338206182537
-4.091,-1.405049220442214,-0.1038764263613609,-0.021454149829278
-4.0905,-1.351698346153393,-0.5383386009731389,-0.021454149829278
-4.09,-0.9035510021311299,-0.4429688553267188,-0.021454149829278
-4.0895,-0.4340633083930936,-0.1780528951975329,-0.021454149829278
-4.089,-0.01792648894384913,0.01268659609530737,-0.021454149829278
-4.0885,0.2488278824985954,0.09745970333682032,-0.021454149829278
-4.088,0.3661998059331045,0.1928294489833272,-0.021454149829278
-4.0875,0.4088805053637962,0.3305857482503786,-0.021454149829278
-4.087,0.5049120790830468,0.3729723018711639,0.01029508240328862
-4.0865,0.5796033030867573,0.3623756634660061,0.03146123722496762
-4.086,0.5369226036560655,0.4683420475175841,0.03146123722496762
-4.0855,0.4729015545098726,0.5955017083797571,0.03146123722494838
-4.085,0.408880505363835,0.6696781772158616,0.01029508240326937
-4.0845,0.3768699807908162,0.6802748156210194,-0.02145414982924913
-4.084,0.09944543449038823,0.2564092794136668,-0.053203382061835
-4.0835,-0.6154562809736985,-0.474758770542221,-0.0637864594726745
-4.083,-1.298347471865388,-1.110557074852267,-0.04262030465097626
-4.0825,-1.778505340461058,-1.545019249464161,-0.07436953688350438
-4.082,-1.725154466172693,-1.576809164679634,-0.05320338206182537
-4.0815,-1.095614149569417,-1.025783967610927,-0.03203722724012713
-4.081,-0.4660738329667141,-0.4429688553272488,-0.03203722724012713
-4.0805,-0.007256314085787988,-0.05089323433552374,-0.04262030465097626
-4.08,0.2488278824985954,0.1292496185523226,-0.04262030465097626
-4.0795,0.3661998059329977,0.1398462569574804,-0.05320338206181575
-4.079,0.398210330506133,0.06566978812120236,-0.05320338206184462
-4.0785,0.3768699807907871,-0.06148987274069118,-0.07436953688352363
-4.078,0.3555296310754412,-0.1674562567922691,-0.1167018465268816
-4.0775,0.312848931644633,-0.2416327256285472,-0.1167018465269105
-4.077,0.2488278824985954,-0.252229364033705,-0.106118769116071
-4.0765,0.2061471830679036,-0.2416327256285472,-0.09553569170523152
-4.076,0.06743490991745676,-0.1038764263608501,-0.04262030465099551
-4.0755,-0.5194247072545548,0.457745409112513,-0.0637864594726745
-4.075,-0.8822106524157645,0.627291623595192,-0.05320338206182537
-4.0745,-0.9782422261349375,-0.02969995752569967,-0.021454149829278
-4.074,-1.010252750707956,-0.5913217929990628,-0.021454149829278
-4.0735,-0.7861790786966207,-0.6019184314042303,-0.021454149829278
-4.073,-0.3700422592473763,-0.4217755785165478,-0.021454149829278
-4.0725,-0.007256314085787988,-0.1674562567923655,-0.021454149829278
-4.072,0.2061471830678648,0.07626642652648545,-0.021454149829278
-4.0715,0.3021787567869213,0.2670059178193258,-0.021454149829278
-4.071,0.3555296310754897,0.404762217086753,-0.02145414982926837
-4.0705,0.4302208550792003,0.4895353243280153,-0.01087107241842888
-4.07,0.643624352232659,0.4365521323022263,0.03146123722492912
-4.0695,0.963729597963478,0.08686306493144086,0.03146123722496762
-4.069,1.123782220828572,-0.1462629799820306,0.03146123722496762
-4.0685,0.9637295979633325,0.002089957690313421,0.0208781598141185
-4.068,0.7396559259519968,0.2564092794143125,-0.000287995007618253
-4.0675,0.7396559259519968,0.2352160026039969,-0.04262030465097626
-4.067,1.038420821967111,-0.3158091944647096,-0.0637864594726745
-4.0665,0.4942419042245004,-0.941010860369964,-0.053203382061835
-4.066,-0.3807124341046804,-1.354279758171118,-0.0637864594726745
-4.0655,-1.074273799854052,-1.523825972653797,-0.07436953688352363
-4.065,-1.052933450138706,-1.142346990068116,-0.04262030465100513
-4.0645,-0.6474668055467465,-0.5595318777835605,-0.03203722724012713
-4.064,-0.2206598112394408,-0.1038764263613609,-0.04262030465097626
-4.0635,0.08877525963307437,0.1504428953624262,-0.04262030465097626
-4.063,0.2701682322140286,0.2246193641987909,-0.05320338206182537
-4.0625,0.3448594562177392,0.1822328105781598,-0.05320338206182537
